Week of fetchdate_orig	page_domain_root	page_url	title_new	Distinct count of ID	topic
February 28, 2022	bfm.ru	https://www.bfm.ru/news/494467	зеленский назвал встречу глав мид нато слабой	1	Inflation in Russia
February 14, 2022	bfm.ru	https://www.bfm.ru/news/493194	зенит  проиграл  бетису  на своем поле в матче лиги европы	1	Inflation in Russia
January 10, 2022	1prime.ru	https://1prime.ru/Index/20220110/835730079.html	фондовые биржи европы в основном слабо снижаются	1	Inflation in Russia
January 17, 2022	1prime.ru	https://1prime.ru/gas/20220117/835796511.html	bloomberg  европа совершила принципиальную ошибку с газом	1	Inflation in Russia
January 3, 2022	1prime.ru	https://1prime.ru/Financial_market/20220107/835711681.html	фондовые биржи европы в основном снижаются на слабых статданных	1	Inflation in Russia
February 21, 2022	1prime.ru	https://1prime.ru/exclusive/20220226/836179443.html	санкции запада обнаружили слабое место россии на рынке нефти и газа	1	Inflation in Russia
January 31, 2022	1prime.ru	https://1prime.ru/exclusive/20220206/835993045.html	америка ошиблась  европа не сможет  переварить  чужой газ	1	Inflation in Russia
May 9, 2022	vesti.ru	https://www.vesti.ru/article/2740837	hill  запад совершил ошибку  проигнорировав мюнхенскую речь путина	1	Inflation in Russia
February 21, 2022	vesti.ru	https://www.vesti.ru/article/2681838	матвиенко  санкции россии ударят по самым слабым местам запада	1	Inflation in Russia
January 24, 2022	vesti.ru	https://www.vesti.ru/article/2669787	аргентина указала на антироссийскую ошибку европы	1	Inflation in Russia
January 17, 2022	vesti.ru	https://www.vesti.ru/article/2666752	российские гандболисты проиграли испанцам на чемпионате европы	1	Inflation in Russia
May 16, 2022	rueconomics.ru	https://rueconomics.ru/23396534-ischenko_ob_yasnil_fatal_nuyu_oshibku_finlyandii_i_shvetsii_s_vstupleniem_v_nato_nazlo_rossii	ищенко объяснил фатальную ошибку финляндии и швеции с вступлением в нато назло россии	1	Inflation in Russia
May 2, 2022	rueconomics.ru	https://rueconomics.ru/23162939-kontrsanktsii_rf_obnazhat_slabie_mesta_ekonomiki_stran_kollektivnogo_zapada	контрсанкции рф обнажат слабые места экономики стран коллективного запада	1	Inflation in Russia
April 25, 2022	rueconomics.ru	https://rueconomics.ru/23151682-hazin_ob_yasnil_glavnuyu_oshibku_zapada_s_raschetom_na_obval_ekonomiki_rossii_sanktsiyami	хазин объяснил главную ошибку запада с расчетом на обвал экономики россии санкциями	1	Inflation in Russia
April 25, 2022	rueconomics.ru	https://rueconomics.ru/23151313-hazin_rossiyane_esche_ne_znayut_o_real_nih_uspehah_rf_i_slabosti_zapada	хазин  россияне еще не знают о реальных успехах рф и слабости запада	1	Inflation in Russia
March 14, 2022	ren.tv	https://ren.tv/news/v-mire/951094-cumhuriyet-novyi-mirovoi-poriadok-oznamenovan-izmeneniem-tsentrov-sily	раскол альянса  нато отвели роль слабого звена в новом мировом порядке	1	Inflation in Russia
March 7, 2022	ren.tv	https://ren.tv/news/v-mire/949687-borrel-nazval-oshibkoi-obeshchanie-ukraine-chlenstva-v-nato	боррель назвал ошибкой обещание украине членства в нато	1	Inflation in Russia
February 28, 2022	ren.tv	https://ren.tv/news/politika/947149-glava-mid-ukrainy-poobeshchal-chto-nato-rasplatitsia-za-slabost	глава мид украины пообещал  что нато расплатится за слабость	1	Inflation in Russia
February 14, 2022	ren.tv	https://ren.tv/news/politika/940237-the-telegraph-putin-oderzhal-pobedu-i-obnazhil-slabye-tochki-zapada	the telegraph  путин одержал победу и обнажил слабые точки запада	1	Inflation in Russia
July 11, 2022	news.mail.ru	https://news.mail.ru/politics/52217673/	володин заявил о риске ошибочного ракетного удара украины по европе	1	Inflation in Russia
June 13, 2022	news.mail.ru	https://news.mail.ru/politics/51797978/	песков назвал ситуацию с поставками зерна результатом ошибок запада	1	Inflation in Russia
June 6, 2022	news.mail.ru	https://news.mail.ru/politics/51637676/	путин заявил  что к росту бедности и дефициту продовольствия в мире привели ошибки запада	1	Inflation in Russia
March 14, 2022	news.mail.ru	https://news.mail.ru/politics/50516957/	болтон  байден и нато допустили стратегическую ошибку перед операцией рф на украине	1	Inflation in Russia
June 13, 2022	military.pravda.ru	https://military.pravda.ru/news/1718076-slabost_i_raskol_v_schite_nato/	за оборонительным  щитом  нато скрываются слабость и раскол	1	Inflation in Russia
June 6, 2022	military.pravda.ru	https://military.pravda.ru/news/1716406-war2nato/	american thinker  армия нато   слабаки по сравнению с русскими	1	Inflation in Russia
May 9, 2022	military.pravda.ru	https://military.pravda.ru/news/1708400-oborona_evrosojuz/	в ек назвали слабые места европейской обороны	1	Inflation in Russia
April 25, 2022	military.pravda.ru	https://military.pravda.ru/news/1702699-zapad/	аналитик сивков  запад может решиться на ядерную войну  чтобы не проиграть россии	1	Inflation in Russia
